ride_id,captain_id,customer_id,ride_date,month,year,time,slot,app_opened,ride_booked,app_label,status,vehicle,km,weather,price,platform,captain,login,logout,hrs,rating
102253,2259,7550,21-03-2025,March,2025,04-02-2026 08:21,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,5.76,Normal,86.4,21.6,64.8,01-04-2025 07:20,31-03-2025 13:02,4.63,4.272405272
102254,2046,5202,08-06-2025,June,2025,04-02-2026 09:06,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,2.69,Normal,40.35,10.09,30.26,01-04-2025 07:20,31-03-2025 13:02,7.5,4.5
102255,2398,5572,14-03-2025,March,2025,04-02-2026 21:47,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,9.04,Normal,198.88,28.99,86.96,01-04-2025 07:20,31-03-2025 13:02,3.6,4.272405272
102256,2558,5191,18-02-2025,February,2025,04-02-2026 23:02,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.7,Normal,125.4,31.35,94.05,01-04-2025 07:20,31-03-2025 13:02,4.63,4.272405272
102257,2077,7010.238166,11-04-2025,April,2025,04-02-2026 06:20,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,7.58,Normal,113.7,28.42,85.28,01-04-2025 07:20,31-03-2025 13:02,2.6,4.272405272
102258,2123,7010.238166,02-01-2025,January,2025,04-02-2026 14:29,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Cab,0.68,Normal,23.8,5.95,17.85,01-04-2025 07:20,31-03-2025 13:02,1.95,4.272405272
102259,2074,8308,25-06-2025,June,2025,04-02-2026 15:04,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,7.77,Normal,116.55,29.14,87.41,01-04-2025 07:20,31-03-2025 13:02,1.23,4.4
102260,2136,6716,22-05-2025,May,2025,04-02-2026 19:46,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,10.49,Normal,157.35,39.34,118.01,01-04-2025 07:20,31-03-2025 13:02,4.58,4.272405272
102261,2399,5310,28-02-2025,February,2025,04-02-2026 16:41,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,6.35,Rainy,115.79,28.99,130.96,01-04-2025 07:20,31-03-2025 13:02,7.33,4.272405272
102262,2504,7596,07-04-2025,April,2025,04-02-2026 10:08,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,7.57,Rainy,208.18,52.04,156.14,01-04-2025 07:20,31-03-2025 13:02,4.12,4
102263,2297.121179,7103,16-04-2025,April,2025,04-02-2026 05:06,Morning,Not Opened,Booked,Opened & Booked,Rider Not Found,Cab,5.29,Rainy,231.44,57.86,173.58,01-04-2025 07:20,31-03-2025 13:02,7.6,4.272405272
102264,2572,5442,13-04-2025,April,2025,04-02-2026 22:42,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,7.13,Normal,249.55,62.39,187.16,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102265,2137,6260,28-06-2025,June,2025,04-02-2026 00:54,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,10.8,Normal,162,40.5,121.5,01-04-2025 07:20,31-03-2025 13:02,6.07,4.1
102266,2049,5869,02-01-2025,January,2025,04-02-2026 16:22,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,12.74,Rainy,557.38,139.34,418.04,01-04-2025 07:20,31-03-2025 13:02,9.43,3.7
102267,2253,8932,16-04-2025,February,2025,04-02-2026 05:32,Morning,Opened,Booked,Opened & Booked,Confirmed,Cab,6.95,Normal,243.25,60.81,182.44,01-04-2025 07:20,31-03-2025 13:02,8.68,4
102268,2297.121179,8268,03-05-2025,May,2025,04-02-2026 02:06,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,2.94,Normal,44.1,11.02,33.08,01-04-2025 07:20,31-03-2025 13:02,5.35,4.272405272
102269,2297.121179,5584,23-03-2025,March,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Cab,7.87,Normal,275.45,68.86,206.59,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102270,2546,6594,16-04-2025,May,2025,04-02-2026 04:02,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,2.29,Normal,115.79,8.59,86.96,01-04-2025 07:20,31-03-2025 13:02,8.3,4.9
102271,2301,7799,12-05-2025,May,2025,04-02-2026 09:59,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Auto,4.13,Rainy,113.58,28.4,85.18,01-04-2025 07:20,31-03-2025 13:02,9.68,4.272405272
102272,2580,6537,20-05-2025,May,2025,04-02-2026 23:52,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,4.47,Normal,83.81,20.95,62.86,01-04-2025 07:20,31-03-2025 13:02,6.93,3.7
102273,2348,8520,29-01-2025,January,2025,04-02-2026 08:22,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,12.12,Rainy,227.25,56.81,86.96,01-04-2025 07:20,31-03-2025 13:02,3.7,4.9
102274,2297.121179,5359,15-05-2025,May,2025,04-02-2026 10:03,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,10.29,Rainy,282.98,70.74,86.96,01-04-2025 07:20,31-03-2025 13:02,2.17,4.272405272
102275,2073,6723,14-01-2025,January,2025,04-02-2026 05:02,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,9.66,Normal,144.9,36.22,108.68,01-04-2025 07:20,31-03-2025 13:02,1.65,4.3
102276,2260,7010.238166,12-01-2025,January,2025,04-02-2026 03:54,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,8.46,Normal,186.12,46.53,139.59,01-04-2025 07:20,31-03-2025 13:02,3.38,3.8
102277,2355,7077,09-04-2025,April,2025,04-02-2026 17:41,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,3.27,Normal,49.05,12.26,36.79,01-04-2025 07:20,31-03-2025 13:02,7.88,4
102278,2581,7010.238166,16-04-2025,May,2025,04-02-2026 02:18,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,6.71,Normal,100.65,25.16,75.49,01-04-2025 07:20,31-03-2025 13:02,7.7,4.6
102279,2259,7011,22-03-2025,March,2025,04-02-2026 03:14,Night,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,11.51,Normal,172.65,43.16,129.49,01-04-2025 07:20,31-03-2025 13:02,4.07,4.272405272
102280,2297.121179,7155,16-04-2025,April,2025,04-02-2026 10:46,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,7.34,Normal,115.79,40.37,121.11,01-04-2025 07:20,31-03-2025 13:02,9.43,4.4
102281,2312,7010.238166,01-02-2025,February,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,9.09,Rainy,249.98,62.5,187.48,01-04-2025 07:20,31-03-2025 13:02,5.8,4.5
102282,2181,6625,15-03-2025,March,2025,04-02-2026 09:20,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,1.17,Normal,25.74,6.44,19.3,01-04-2025 07:20,31-03-2025 13:02,5.25,3.5
102283,2363,7764,20-06-2025,June,2025,04-02-2026 18:39,Evening,Opened,Booked,Opened & Booked,Confirmed,Auto,8.17,Normal,179.74,44.94,134.8,01-04-2025 07:20,31-03-2025 13:02,4.23,4.8
102284,2187,5890,22-03-2025,March,2025,04-02-2026 11:52,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,2.84,Normal,42.6,10.65,86.96,01-04-2025 07:20,31-03-2025 13:02,6.3,4.272405272
102285,2297.121179,6991,16-04-2025,March,2025,04-02-2026 06:52,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,5.34,Normal,80.1,20.02,60.08,01-04-2025 07:20,31-03-2025 13:02,6.95,4.272405272
102286,2542,6982,14-02-2025,February,2025,04-02-2026 08:57,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,10.27,Normal,154.05,28.99,115.54,01-04-2025 07:20,31-03-2025 13:02,6.17,4.9
102287,2595,5959,16-04-2025,January,2025,04-02-2026 11:56,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Cab,5.925,Rainy,308,77,231,01-04-2025 07:20,31-03-2025 13:02,8.88,4.272405272
102288,2547,6468,17-05-2025,May,2025,04-02-2026 03:54,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,8.45,Normal,185.9,46.48,139.42,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102289,2297.121179,7940,26-06-2025,June,2025,04-02-2026 05:48,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,5.45,Normal,81.75,20.44,86.96,01-04-2025 07:20,31-03-2025 13:02,2.63,4.5
102290,2413,7010.238166,10-06-2025,June,2025,04-02-2026 06:35,Morning,Not Opened,Not Booked,Not Opened,Confirmed,Bike,0.22,Normal,3.3,0.82,2.48,01-04-2025 07:20,31-03-2025 13:02,7.88,4.272405272
102291,2341,5731,10-04-2025,April,2025,04-02-2026 22:54,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,47.85,11.96,35.89,01-04-2025 07:20,31-03-2025 13:02,5.32,4.4
102292,2219,8961,26-05-2025,May,2025,04-02-2026 06:55,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,8.04,Normal,176.88,44.22,132.66,01-04-2025 07:20,31-03-2025 13:02,6.93,4.272405272
102293,2297.121179,5605,09-01-2025,January,2025,04-02-2026 15:15,Afternoon,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,7,Rainy,131.25,32.81,98.44,01-04-2025 07:20,31-03-2025 13:02,0.78,4.272405272
102294,2219,7504,03-03-2025,March,2025,04-02-2026 17:54,Evening,Opened,Booked,Opened & Not Booked,Rider Not Found,Auto,5.925,Rainy,302.23,75.56,86.96,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102295,2269,5614,29-01-2025,January,2025,04-02-2026 01:20,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,6.38,Normal,95.7,23.92,71.78,01-04-2025 07:20,31-03-2025 13:02,1.75,3.6
102296,2399,8806,05-05-2025,May,2025,04-02-2026 00:35,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,3.32,Normal,115.79,12.45,37.35,01-04-2025 07:20,31-03-2025 13:02,9.7,4.272405272
102297,2181,7745,16-04-2025,April,2025,04-02-2026 18:10,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,5.92,Normal,207.2,51.8,155.4,01-04-2025 07:20,31-03-2025 13:02,6.57,4.272405272
102298,2204,7004,02-06-2025,June,2025,04-02-2026 10:40,Morning,Not Opened,Not Booked,Not Opened,Confirmed,Bike,8.99,Normal,134.85,33.71,101.14,01-04-2025 07:20,31-03-2025 13:02,5.15,4.272405272
102299,2297.121179,6719,23-05-2025,May,2025,04-02-2026 14:41,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,0.73,Normal,25.55,28.99,19.16,01-04-2025 07:20,31-03-2025 13:02,5.15,4.272405272
102300,2555,8566,16-04-2025,May,2025,04-02-2026 12:36,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,7.04,Normal,105.6,26.4,86.96,01-04-2025 07:20,31-03-2025 13:02,7.87,4.272405272
102301,2227,5673,30-04-2025,April,2025,04-02-2026 10:22,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,2.22,Rainy,41.63,10.41,31.22,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102302,2595,6270,16-04-2025,June,2025,04-02-2026 07:47,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,6.49,Normal,97.35,24.34,73.01,01-04-2025 07:20,31-03-2025 13:02,9.42,4.272405272
102303,2249,7590,06-06-2025,June,2025,04-02-2026 19:25,Morning,Opened,Not Booked,Opened & Not Booked,Confirmed,Auto,8.18,Normal,179.96,44.99,134.97,01-04-2025 07:20,31-03-2025 13:02,8.95,4.272405272
102304,2440,6587,16-04-2025,March,2025,04-02-2026 05:55,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Auto,7.66,Normal,168.52,42.13,126.39,01-04-2025 07:20,31-03-2025 13:02,7.98,4.272405272
102305,2532,7904,03-04-2025,April,2025,04-02-2026 11:48,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,10.02,Normal,115.79,37.58,112.72,01-04-2025 07:20,31-03-2025 13:02,6.73,4.272405272
102306,2195,6611,04-01-2025,January,2025,04-02-2026 16:59,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,6.75,Normal,101.25,28.99,75.94,01-04-2025 07:20,31-03-2025 13:02,5.42,3.6
102307,2518,5896,23-03-2025,March,2025,04-02-2026 15:01,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,7.54,Normal,207.35,51.84,155.51,01-04-2025 07:20,31-03-2025 13:02,8.42,4.272405272
102308,2297.121179,6462,16-04-2025,June,2025,04-02-2026 11:12,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,7.65,Normal,114.75,28.69,86.06,01-04-2025 07:20,31-03-2025 13:02,7.03,4.272405272
102309,2398,5277,21-06-2025,January,2025,04-02-2026 07:18,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,3.09,Normal,46.35,11.59,34.76,01-04-2025 07:20,31-03-2025 13:02,2.3,4.4
102310,2202,5551,16-03-2025,March,2025,04-02-2026 08:50,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,5.62,Normal,84.3,21.08,63.22,01-04-2025 07:20,31-03-2025 13:02,6.47,4.272405272
102311,2147,6636,14-01-2025,January,2025,04-02-2026 02:06,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,1.38,Normal,30.36,28.99,22.77,01-04-2025 07:20,31-03-2025 13:02,5.3,4.8
102312,2471,7158,11-05-2025,May,2025,04-02-2026 03:24,Night,Opened,Not Booked,Opened & Booked,Rider Not Found,Bike,7.13,Normal,106.95,26.74,80.21,01-04-2025 07:20,31-03-2025 13:02,7.45,4.272405272
102313,2198,7432,16-04-2025,April,2025,04-02-2026 00:28,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,2.25,Normal,33.75,8.44,25.31,01-04-2025 07:20,31-03-2025 13:02,5.78,4.3
102314,2425,8904,03-03-2025,March,2025,04-02-2026 07:24,Morning,Opened,Booked,Opened & Booked,Rider Not Found,Bike,8.55,Normal,128.25,28.99,96.19,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102315,2491,5760,16-04-2025,April,2025,04-02-2026 16:05,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,164.4,41.1,86.96,01-04-2025 07:20,31-03-2025 13:02,5.77,4.8
102316,2141,8262,05-03-2025,March,2025,04-02-2026 07:43,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,7.5,Normal,140.62,35.16,105.46,01-04-2025 07:20,31-03-2025 13:02,6.3,5
102317,2312,8561,12-04-2025,April,2025,04-02-2026 21:43,Evening,Opened,Booked,Opened & Booked,Confirmed,Auto,7.96,Normal,175.12,43.78,131.34,01-04-2025 07:20,31-03-2025 13:02,0.93,4.6
102318,2164,7741,22-06-2025,June,2025,04-02-2026 02:30,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,9.61,Normal,144.15,36.04,108.11,01-04-2025 07:20,31-03-2025 13:02,7.17,4.272405272
102319,2313,7010.238166,16-04-2025,April,2025,04-02-2026 03:59,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,4.7,Normal,70.5,17.62,52.88,01-04-2025 07:20,31-03-2025 13:02,5.75,3.9
102320,2020,5404,20-01-2025,January,2025,04-02-2026 04:25,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,2.18,Normal,32.7,8.18,24.52,01-04-2025 07:20,31-03-2025 13:02,9.8,3.7
102321,2081,6358,16-04-2025,February,2025,04-02-2026 18:48,Evening,Opened,Booked,Opened & Booked,Cancelled by Customer,Auto,5.74,Normal,126.28,31.57,94.71,01-04-2025 07:20,31-03-2025 13:02,6.62,4.272405272
102322,2580,6232,22-04-2025,January,2025,04-02-2026 15:12,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,3.71,Normal,55.65,13.91,41.74,01-04-2025 07:20,31-03-2025 13:02,6.2,4.272405272
102323,2130,5021,26-02-2025,February,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,6.23,Normal,218.05,54.51,163.54,01-04-2025 07:20,31-03-2025 13:02,6.57,4.272405272
102324,2598,5677,29-04-2025,April,2025,04-02-2026 11:24,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,6.76,Rainy,126.75,31.69,95.06,01-04-2025 07:20,31-03-2025 13:02,1.7,4.5
102325,2304,7658,07-04-2025,April,2025,04-02-2026 02:37,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,4.57,Normal,68.55,17.14,51.41,01-04-2025 07:20,31-03-2025 13:02,5.27,3.8
102326,2370,7028,02-04-2025,April,2025,04-02-2026 02:51,Night,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,3.86,Rainy,72.38,18.1,54.28,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102327,2297.121179,6231,21-02-2025,February,2025,04-02-2026 08:13,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,0.46,Rainy,12.65,3.16,9.49,01-04-2025 07:20,31-03-2025 13:02,5.8,3.8
102328,2444,7055,06-02-2025,February,2025,04-02-2026 16:09,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,5.49,Normal,120.78,28.99,90.58,01-04-2025 07:20,31-03-2025 13:02,9.52,4.272405272
102329,2424,7749,08-01-2025,January,2025,04-02-2026 22:14,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,4.69,Normal,70.35,17.59,52.76,01-04-2025 07:20,31-03-2025 13:02,6.37,4
102330,2160,8758,16-04-2025,February,2025,04-02-2026 23:46,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,4.9,Normal,73.5,18.38,55.12,01-04-2025 07:20,31-03-2025 13:02,6.4,4.272405272
102331,2177,6808,08-04-2025,April,2025,04-02-2026 11:15,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,5.925,Normal,122.85,30.71,92.14,01-04-2025 07:20,31-03-2025 13:02,2.25,4.272405272
102332,2489,5528,13-05-2025,May,2025,04-02-2026 10:58,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,11.9,Normal,178.5,44.62,133.88,01-04-2025 07:20,31-03-2025 13:02,7.45,4.272405272
102333,2326,7037,28-04-2025,April,2025,04-02-2026 15:02,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,4.93,Normal,73.95,18.49,55.46,01-04-2025 07:20,31-03-2025 13:02,3.9,4.1
102334,2597,7649,10-03-2025,March,2025,04-02-2026 11:05,Morning,Opened,Not Booked,Not Opened,Confirmed,Bike,7.16,Rainy,134.25,33.56,100.69,01-04-2025 07:20,31-03-2025 13:02,9.9,4.272405272
102335,2288,6676,08-06-2025,June,2025,04-02-2026 06:06,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,6.76,Normal,115.79,37.18,111.54,01-04-2025 07:20,31-03-2025 13:02,6.85,4.272405272
102336,2592,5656,14-02-2025,February,2025,04-02-2026 09:09,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,9.4,Normal,141,35.25,105.75,01-04-2025 07:20,31-03-2025 13:02,5.43,4.272405272
102337,2572,5165,17-05-2025,May,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,3.26,Normal,48.9,12.22,36.68,01-04-2025 07:20,31-03-2025 13:02,5.13,4.2
102338,2572,7010.238166,16-04-2025,February,2025,04-02-2026 04:14,Night,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,3.18,Normal,47.7,11.92,35.78,01-04-2025 07:20,31-03-2025 13:02,3.63,4.272405272
102339,2353,5495,02-02-2025,February,2025,04-02-2026 03:27,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,115.79,28.99,49.64,01-04-2025 07:20,31-03-2025 13:02,9.53,3.8
102340,2027,5589,06-05-2025,May,2025,04-02-2026 07:29,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,0.8,Normal,12,3,9,01-04-2025 07:20,31-03-2025 13:02,7.98,4.272405272
102341,2042,5428,08-03-2025,March,2025,04-02-2026 01:34,Night,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.86,Normal,87.9,21.98,65.92,01-04-2025 07:20,31-03-2025 13:02,4.78,4.272405272
102342,2422,7821,30-01-2025,January,2025,04-02-2026 13:58,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,2.84,Rainy,115.79,28.99,39.94,01-04-2025 07:20,31-03-2025 13:02,5.27,4.8
102343,2597,5162,24-04-2025,April,2025,04-02-2026 07:57,Morning,Opened,Not Booked,Not Opened,Rider Not Found,Cab,6.75,Rainy,295.31,73.83,221.48,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102344,2176,7413,29-01-2025,January,2025,04-02-2026 11:22,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Rainy,22.12,5.53,16.59,01-04-2025 07:20,31-03-2025 13:02,0.87,4.9
102345,2528,8597,11-05-2025,May,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,5.83,Rainy,109.31,27.33,81.98,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
102346,2493,6262,30-01-2025,January,2025,04-02-2026 03:09,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,5.23,Normal,115.06,28.76,86.3,01-04-2025 07:20,31-03-2025 13:02,3.57,4.7
102347,2197,5071,17-05-2025,May,2025,04-02-2026 11:50,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,4.37,Normal,65.55,16.39,49.16,01-04-2025 07:20,31-03-2025 13:02,9.6,4.272405272
102348,2576,8516,03-06-2025,June,2025,04-02-2026 12:35,Afternoon,Opened,Booked,Opened & Booked,Rider Not Found,Cab,8.99,Normal,314.65,78.66,235.99,01-04-2025 07:20,31-03-2025 13:02,9.03,4.272405272
102349,2516,5654,10-05-2025,May,2025,04-02-2026 13:55,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,53.85,13.46,86.96,01-04-2025 07:20,31-03-2025 13:02,1.3,4.2
102350,2513,8893,03-03-2025,January,2025,04-02-2026 02:12,Night,Opened,Not Booked,Opened & Not Booked,Confirmed,Auto,6.91,Normal,152.02,38.01,114.01,01-04-2025 07:20,31-03-2025 13:02,3.28,4.272405272
102351,2021,8580,03-01-2025,January,2025,04-02-2026 00:54,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,4.1,Rainy,112.75,28.19,84.56,01-04-2025 07:20,31-03-2025 13:02,5.27,4.7
102352,2297.121179,8866,23-06-2025,January,2025,04-02-2026 08:29,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,10.98,Normal,384.3,96.08,86.96,01-04-2025 07:20,31-03-2025 13:02,7.02,4.272405272
102353,2297.121179,5268,09-03-2025,March,2025,04-02-2026 11:09,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.59,Rainy,153.72,38.43,115.29,01-04-2025 07:20,31-03-2025 13:02,2.23,4.3
102354,2065,6776,25-01-2025,January,2025,04-02-2026 06:49,Morning,Opened,Not Booked,Opened & Not Booked,Confirmed,Bike,8.03,Normal,120.45,30.11,90.34,01-04-2025 07:20,31-03-2025 13:02,5.32,4.272405272
102355,2097,7462,28-06-2025,June,2025,04-02-2026 20:34,Evening,Opened,Booked,Opened & Booked,Cancelled by Captain,Auto,7.83,Normal,172.26,43.06,129.2,01-04-2025 07:20,31-03-2025 13:02,7.58,4.272405272
102356,2143,7010.238166,21-05-2025,January,2025,04-02-2026 21:56,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,9.44,Normal,141.6,35.4,106.2,01-04-2025 07:20,31-03-2025 13:02,4.3,3.8
102357,2434,6015,13-02-2025,February,2025,04-02-2026 16:26,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,6.44,Normal,141.68,35.42,106.26,01-04-2025 07:20,31-03-2025 13:02,3.5,4.2
102358,2085,7722,12-06-2025,June,2025,04-02-2026 12:13,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,2.05,Normal,30.75,28.99,23.06,01-04-2025 07:20,31-03-2025 13:02,6.35,4.6
102359,2587,6083,24-02-2025,February,2025,04-02-2026 18:58,Evening,Opened,Booked,Opened & Booked,Confirmed,Auto,7.33,Normal,161.26,40.32,120.94,01-04-2025 07:20,31-03-2025 13:02,4.23,4.7
102360,2343,5005,17-05-2025,May,2025,04-02-2026 04:18,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,6.83,Normal,150.26,37.56,112.7,01-04-2025 07:20,31-03-2025 13:02,4.38,3.9
102361,2293,8780,10-05-2025,May,2025,04-02-2026 19:05,Evening,Opened,Not Booked,Not Opened,Rider Not Found,Cab,3.11,Rainy,115.79,34.02,102.04,01-04-2025 07:20,31-03-2025 13:02,4.92,4.272405272
102362,2570,5981,10-02-2025,February,2025,04-02-2026 11:56,Night,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,0.98,Normal,14.7,3.68,11.02,01-04-2025 07:20,31-03-2025 13:02,5.72,4.272405272
102363,2242,7617,21-06-2025,June,2025,04-02-2026 23:24,Night,Opened,Not Booked,Opened & Not Booked,Confirmed,Auto,8.12,Normal,178.64,44.66,133.98,01-04-2025 07:20,31-03-2025 13:02,8.8,4.272405272
102364,2560,8888,16-04-2025,March,2025,04-02-2026 09:20,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,10.26,Normal,153.9,38.48,86.96,01-04-2025 07:20,31-03-2025 13:02,4.12,4.272405272
102365,2031,5406,31-01-2025,January,2025,04-02-2026 04:56,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5.75,Normal,86.25,21.56,64.69,01-04-2025 07:20,31-03-2025 13:02,4,4.272405272
102366,2390,7010.238166,16-02-2025,February,2025,04-02-2026 06:01,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,8.43,Rainy,115.79,39.52,118.54,01-04-2025 07:20,31-03-2025 13:02,2.13,4.272405272
102367,2297.121179,7010.238166,10-05-2025,January,2025,04-02-2026 09:48,Morning,Opened,Not Booked,Opened & Booked,Rider Not Found,Auto,6.33,Normal,139.26,28.99,104.44,01-04-2025 07:20,31-03-2025 13:02,6.95,4.272405272
102368,2531,7073,06-04-2025,April,2025,04-02-2026 02:06,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,6.11,Rainy,168.03,42.01,126.02,01-04-2025 07:20,31-03-2025 13:02,5.27,4.1
102369,2153,8886,18-03-2025,March,2025,04-02-2026 03:16,Night,Opened,Booked,Opened & Not Booked,Rider Not Found,Auto,5.57,Normal,122.54,28.99,91.9,01-04-2025 07:20,31-03-2025 13:02,4.7,4.272405272
102370,2297.121179,8076,20-04-2025,April,2025,04-02-2026 11:56,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,6.24,Normal,93.6,23.4,70.2,01-04-2025 07:20,31-03-2025 13:02,9.22,4.8
102371,2067,5985,10-03-2025,March,2025,04-02-2026 16:34,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,7.17,Rainy,115.79,49.3,147.88,01-04-2025 07:20,31-03-2025 13:02,2.45,3.9
102372,2213,8603,27-02-2025,February,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Rainy,89.81,22.45,67.36,01-04-2025 07:20,31-03-2025 13:02,3.97,4.3
